Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
1552261_at,1.1174226863094692,0.3564891991790562,3056.203197112908,0.0,-0.05479696387201341,0.4612719571540618
1554405_a_at,1.1172789270057792,0.35658422447964183,967.3538282978009,1.659573406971744e-203,0.008951554969970077,0.9042716125624547
1555450_a_at,1.117245555234912,0.3566062858250661,1388.5665085611631,1.6786128538539123e-294,-0.03263102270270517,0.661011988978022
1565912_at,1.1170277136930113,0.356750319341061,814.2158023876493,1.7760965325979632e-170,-0.1499383369950732,0.04277535000280368
1557089_at,1.1170187794504078,0.35675622738731927,7503.764453784022,0.0,0.05373350841621341,0.4700272158355202
1558168_at,1.116841242026025,0.3568736436057591,1373.6763207825757,2.7815526599385562e-291,0.14876464721401667,0.04444611723687283
202463_s_at,1.1168058783971664,0.3568970349075095,1530.8393664141868,0.0,-0.05228147702869432,0.4821271623508563
1560144_at,1.1167039027159356,0.35696449275674585,4223.048861460721,0.0,0.014740370401488862,0.8430071607370265
1568695_s_at,1.116425815031565,0.3571484952119593,1310.2033040192573,1.4646458307701988e-277,0.17726849892623242,0.016365704616226384
201205_at,1.1163707459971686,0.35718494056851774,997.6830873509903,4.7230360049933004e-210,0.13493144509236685,0.06858423868165173
204510_at,1.11625030356625,0.3572646598129253,3487.9525359069835,0.0,-0.09756490320712297,0.18887085118189886
203365_s_at,1.1162089535617632,0.35729203167303114,2544.6253309826407,0.0,-0.046845976813792066,0.528875093868195
1554205_s_at,1.1162032110410398,0.35729583308068347,578.3711738833122,1.042766609608837e-119,0.1141754234280996,0.12380669937427533
1568857_a_at,1.1161778021730173,0.3573126534633337,1081.7473109088373,3.3504514813205334e-228,0.03305379876935602,0.6568972586509519
1561585_at,1.115999154561299,0.3574309316406643,1165.6305750766392,2.553968984861142e-246,0.0877172082900181,0.23769690960696743
1554302_s_at,1.1159948628617025,0.35743377340256627,2858.1739701280435,0.0,0.07066254928656832,0.3418358807535353
1564665_at,1.1158375269604934,0.35753796464660625,1153.1051864207657,1.297231590782185e-243,0.016609065538524707,0.8234116818115773
1558113_at,1.1156848701665385,0.3576390773813066,1032.2640212530434,1.6194731192088352e-217,0.05580366493454143,0.45306789292317784
1560028_at,1.1156769717652908,0.3576443094521385,1139.36648130909,1.204343192019181e-240,-0.14871465335968798,0.04451848008311349
1565599_at,1.1155815357069587,0.3577075325372576,5937.398608112709,0.0,-0.09458842526945532,0.20278454334315338
205251_at,1.115171425345365,0.35797930449167537,2682.938433944756,0.0,-0.17330492913412152,0.018968848603473316
201574_at,1.1150594102852807,0.3580535594692173,10695.3471390757,0.0,-0.014481003150096846,0.8457348570470289
1554420_at,1.1148848841571133,0.3581692743730423,3300.089683399441,0.0,-0.03625018698108725,0.6261283494690919
1566248_at,1.1146888477620247,0.35829928192506344,2566.0676484928345,0.0,0.06272610804775774,0.39891544437822585
1566720_at,1.114655246770193,0.3583215687294402,4357.442052198781,0.0,-0.00981278546078702,0.8951120465006877
201051_at,1.1144597943950614,0.35845122702607046,16253.57629780062,0.0,-0.15321548043131322,0.03838677703027192
202730_s_at,1.114223639806331,0.3586079294309987,4880.802073959926,0.0,-0.10360137585142241,0.16282033132651588
206712_at,1.1141329816140357,0.35866809902732716,954.7670324829535,8.632890163755692e-201,0.1333255850089455,0.07197472580395342
202409_at,1.1140726409951123,0.35870815079916074,4118.895251150622,0.0,-0.07550576688444681,0.30968887095678543
200752_s_at,1.1140667197417187,0.3587120812649257,2632.9803126749503,0.0,0.12260099939629188,0.09825060005841188
1560222_at,1.1140622495774843,0.3587150485326723,937.3131343847379,5.037729258625254e-197,-0.02879910067494197,0.6987578442369144
1553703_at,1.1139398373497873,0.35879631161376374,5151.821892038413,0.0,0.16162483568864103,0.028828021288207908
1562871_at,1.113735875099487,0.35893173974106285,1869.8279086528419,0.0,0.010842839184832408,0.8841752575542363
201602_s_at,1.1135892608962774,0.35902911136392296,8664.179040024195,0.0,0.1016730809969997,0.17083206180567378
1556316_s_at,1.1135285374327764,0.359069445282882,2834.5449840638894,0.0,0.032328030940542624,0.663967172015858
1558407_at,1.113272076230326,0.3592398272150935,4180.620675006555,0.0,-0.16563082602245777,0.025041680293477326
1558708_at,1.1131269950326315,0.3593362377163231,837.830326746084,1.4414413766109517e-175,-0.004071491038453046,0.9563767274317132
1561600_at,1.113060239123239,0.3593806048783805,1171.2010882061325,1.598803245457382e-247,0.03185406399749748,0.6686003319603675
1558759_s_at,1.1130109124039416,0.3594133907203096,2373.312728735803,0.0,0.08263967571738212,0.2660641722465455
1563026_at,1.113007284459855,0.35941580217647157,963.5097268183582,1.120870688417403e-202,0.0033964827554846303,0.9636035132163249
1570248_at,1.1128016640732121,0.359552494128425,3801.048439932144,0.0,0.031425180745497765,0.67280360716501
205968_at,1.1127020600853048,0.3596187215837589,2314.43861150172,0.0,0.09225449101113274,0.21420159733146782
206061_s_at,1.1119918352931635,0.3600911994133212,10883.712098776332,0.0,-0.17488965149163702,0.017887857496454718
202785_at,1.1119725092587192,0.3601040620577949,2833.7473123709547,0.0,0.13275750525414118,0.07320624148269361
1553449_at,1.111493129909584,0.3604232193570149,3299.8193012109223,0.0,0.1003532477756751,0.17648216368252617
1556444_a_at,1.11118734981547,0.36062690092663136,1311.0471623154813,9.623403828505807e-278,-0.06193360361868128,0.40491167867877825
1564985_a_at,1.1109492670672907,0.3607855438553687,1769.520688349906,0.0,0.038415097852922644,0.6056451852787368
1566785_x_at,1.110891710904931,0.36082390276703424,6903.291119551214,0.0,0.07924660392408024,0.28626071244052964
1555905_a_at,1.1108485313794758,0.36085268206071813,1316.011067012253,8.134796123191444e-279,-0.0937549385532353,0.20681019878610454
1557170_at,1.1108431433078612,0.36085627333881776,3070.956955136149,0.0,0.02315430612841309,0.7557085665349019
206762_at,1.110544419322252,0.3610554184890068,10325.38155922198,0.0,0.00014940500082962483,0.9983984358354894
1568930_at,1.1104090043757877,0.36114571813901586,937.730035134223,4.0952847940096556e-197,-0.09408053625815761,0.2052308019616542
1555743_s_at,1.110200267490099,0.3612849419828,17283.0315612465,0.0,0.04462548812352832,0.5486096601563714
1560748_at,1.1099028012000116,0.36148341057713046,1270.4677664818437,5.677173208126017e-269,0.12292915306649747,0.0973469761139376
203961_at,1.1096820982855153,0.3616307113276407,3963.2591026595214,0.0,0.15603916062773127,0.0349158807832768
206799_at,1.1094802344570642,0.36176547469287507,730.2100521470555,2.2365438753889243e-152,0.06689732290621844,0.36823858948388627
200000_s_at,1.109457916813554,0.3617803759682579,9886.585552895578,0.0,-0.13337498901962014,0.07186842515247388
206795_at,1.1091654034746001,0.3619757233052677,2174.2580713095194,0.0,-0.013780488147829065,0.8531110670968234
1557208_at,1.1091340854039031,0.3619966425495759,1651.9675701197045,0.0,0.07968839705675594,0.28357439727302775
1560318_at,1.1090405337885154,0.3620591363103196,1727.3169224909163,0.0,0.11325260854117097,0.12689276374859912
1560943_s_at,1.109012432472099,0.36207790982225424,1252.643236236042,4.039244855459636e-265,-0.02474390911397165,0.7395217846120272
204595_s_at,1.1088497664181969,0.36218659449354,1359.4120810323677,3.374020097903905e-288,0.06731115044670115,0.36527665370393025
1558874_a_at,1.10871117408692,0.36227921208150204,1002.5734896234701,4.155678581162519e-211,-0.13300678820271672,0.07266374295741923
205465_x_at,1.108641523840261,0.36232576363916913,1638.7272584127793,0.0,0.12333370834758284,0.09624204968226563
1570138_at,1.1085584550753325,0.36238128899138494,2122.3941496019183,0.0,0.07434419047974847,0.3172121914466963
204009_s_at,1.1084753036662864,0.3624368754363001,5244.098423130384,0.0,-0.016619425561213246,0.8233033366574278
200640_at,1.1084116546304335,0.3624794285639786,20721.65944386436,0.0,0.07996027358790754,0.2819296991234693
1553809_a_at,1.1083222840979465,0.36253918381542793,1744.3825222960897,0.0,0.055758908128766486,0.4534308924056217
1570103_at,1.1082866023937652,0.3625630433354338,1175.9472032119538,1.5081665929659479e-248,0.018442769535966765,0.8042886138724592
206568_at,1.1082604041240263,0.36258056219111906,3168.6161431929168,0.0,0.07255799066850621,0.32901101716821735
205678_at,1.1082125349888534,0.36261257391543295,1376.6754591398558,6.249855902478268e-292,0.014577600698418819,0.8447187502383556
1570102_at,1.1077481641980786,0.362923215187952,1250.4703946957986,1.1908810800928671e-264,0.08257672409964688,0.2664297908354482
1562749_at,1.1076326347003742,0.3630005271057514,1924.0567264700712,0.0,0.00714395252689009,0.9235359664230135
1558066_s_at,1.107577097333405,0.3630376965291298,1886.8070733541608,0.0,0.009832814930342732,0.8948991843919665
1555373_at,1.1075471494778182,0.3630577407758805,2145.7374706218384,0.0,0.10187803154666034,0.1699668749232629
1555964_at,1.1075320469726881,0.3630678492445899,1034.158247943609,6.315847567825864e-218,-0.09638645165095973,0.1942936846652238
1566204_at,1.107478325215524,0.36310380806892967,1315.6849508407797,9.568403655638401e-279,0.07519799298223097,0.31167078958691924
1559747_at,1.107244536833295,0.36326032348611853,1081.1858440039514,4.4294433879652425e-228,0.08778268273330887,0.23734551348030264
1564392_at,1.1071668389387093,0.3633123505037235,1119.18941010544,2.7473081084619103e-236,0.03433370229406071,0.6445035793563003
205188_s_at,1.1071291087871138,0.3633376167021302,1999.0275165411806,0.0,-0.1347087388755377,0.06904651882712066
1560330_at,1.1070402416255378,0.36339713183307437,565.615050987936,5.7436626155181615e-117,-0.0020782222547076905,0.977725111813775
203580_s_at,1.1068349298033966,0.3635346565424897,6463.156509355642,0.0,-0.17389965493906825,0.01855670236600265
204124_at,1.1066276479874395,0.3636735369955775,1128.6597438452907,2.474054624594505e-238,0.14042284247574535,0.057960864636329525
203319_s_at,1.1065190602056658,0.3637463061740373,5492.8417188034,0.0,-0.057472200340959054,0.43965188400171074
1559011_at,1.106445115564359,0.36379586525502866,1127.543993775771,4.309282879406983e-238,0.03510563401951197,0.6370755547949332
1560745_at,1.1063036132418673,0.36389071564998365,5636.049907267467,0.0,-0.03001546439586537,0.686690530929413
1569415_at,1.1058960242103817,0.3641640212164579,1405.7544176671647,3.2258846907509393e-298,0.08791012252196943,0.23666259832889452
205621_at,1.1054791518091949,0.36444369698827467,1551.7433029023382,0.0,-0.11377601472824352,0.12513518969716889
1569958_at,1.105378128802166,0.36451149449075804,756.1604889387063,5.7529075969983024e-158,0.04909082741818989,0.5092948959992315
1558532_at,1.1053631062783629,0.3645215769865027,1705.4115019215858,0.0,0.0654806286121,0.37849024971587186
202533_s_at,1.1053547276443594,0.3645272004614823,2128.8943338392346,0.0,0.012286768479446817,0.8688812988439589
1558173_a_at,1.1052337123460092,0.36460842873301164,7338.97433352667,0.0,-0.14410502626661498,0.05162718363162085
1558014_s_at,1.1050718919407585,0.3647170656823282,9155.683405240281,0.0,0.15385308959144234,0.037578597855450244
1553863_at,1.1050009182360783,0.3647647203445136,1160.4370479403906,3.381953984033024e-245,0.10129101109475962,0.17245367409355633
202134_s_at,1.1049985087157177,0.36476633827023863,448.25143568923596,8.761679275089622e-92,-0.07290718867288742,0.3266824681252943
204424_s_at,1.1049846080713324,0.3647756722610864,1544.8186650931918,0.0,0.07470935738006927,0.31483436921651026
201870_at,1.1044652351351627,0.36512453732441935,1370.8427474542634,1.1399965143954789e-290,-0.08930880181767063,0.22925789411046765
1562319_at,1.10414787785757,0.36533781978727214,1093.3245553230547,1.05920721528233e-230,-0.08014425739828336,0.2808203492458979
1564027_a_at,1.1039699151802607,0.3654574582472318,1493.2507046218211,0.0,0.015793344376680157,0.8319528139459751
1561079_at,1.103934885659398,0.3654810105946335,80479.42797392774,0.0,-0.019229616664178207,0.7961176253082404
1569796_s_at,1.1035808589156402,0.36571910116871026,1925.7199085653585,0.0,0.013493735223271238,0.8561342043008373
1555939_at,1.1035553684037338,0.36573624817015454,606.6655369856749,8.632994432718794e-126,0.057102308346086456,0.44260636952470267
1566597_at,1.1033881083273094,0.36584877458121534,1142.8221976387972,2.159184495318113e-241,0.05579197270066798,0.45316270692859356
202658_at,1.1032898128294741,0.3659149151899268,2379.9251347599375,0.0,-0.07933430636582699,0.28572608769780233
1563475_s_at,1.1026143742933827,0.36636962172420257,735.7928117074991,1.4034360833252767e-153,-0.0172041485485955,0.8171937749468128
206005_s_at,1.102496132924552,0.36644926166032804,1260.182820277919,9.482138910583613e-267,-0.058360514843278796,0.43260257738330954
1566780_at,1.1024358468768674,0.3664898710864725,1947.0835127631985,0.0,-0.027427886099425806,0.7124523516355539
1559696_at,1.1022315568840126,0.36662750616072015,513224.6067060327,0.0,0.09502507426545369,0.20069831164622146
1561307_at,1.102141538904782,0.3666881646160802,2283.4283763194535,0.0,0.0423295040449534,0.5693871465500425
1558590_at,1.102067077097477,0.3667383457411433,964.6708492349295,6.294871605793162e-203,0.0519500255291783,0.4849125426421534
1565836_at,1.1020653522142465,0.3667395082258261,1443.9348051454847,1.7895685611413277e-306,0.1067966501539841,0.1501682544302456
1556058_s_at,1.1019436119219201,0.3668215614123468,1626.7145413280318,0.0,-0.00787182229538616,0.9157727728337213
1559458_at,1.101736940987027,0.36696088665151017,1027.9010820300323,1.416662152707989e-216,0.013134121696017215,0.8599284416263764
206784_at,1.1015861236639877,0.3670625814591138,1625.9737959336114,0.0,0.011616325791509228,0.875976868402068
1552518_s_at,1.1015086052500458,0.3671148589181282,1170.4420129201997,2.3322917493586708e-247,0.037535562518255516,0.613931014277665
206531_at,1.1014250833521906,0.3671711907266548,971.6248061834577,1.9874364752204266e-204,0.04092928571609594,0.5822385798239175
1570359_at,1.1010926641118655,0.3673954510570532,1405.441214173553,3.7702505463919312e-298,0.026553677337745583,0.7212317703137514
1553070_a_at,1.1010378356606667,0.36743244898649635,1384.021681840218,1.6128052241414977e-293,-0.11528818829225457,0.12016303254305923
1561509_at,1.1009872211214913,0.3674666056428044,3210.3651814888444,0.0,0.06747966464147592,0.36407476653451804
1566477_at,1.100816299409392,0.3675819662200874,1497.608826269072,0.0,-0.03407811415321384,0.646970837202517
1556933_at,1.1007813562406825,0.3676055535255705,1469.6754524893074,0.0,-0.032093591778614226,0.66625730238704
1563137_at,1.1007576295533767,0.36762157007916124,391.7969325254531,1.064110079282065e-79,0.045778387680398186,0.5383184009921282
1558493_at,1.1001174263125173,0.3680539145424679,1416.3649161840458,1.6382929651077926e-300,-0.04483282054602802,0.5467518432140015
203843_at,1.0997947658788485,0.36827194577638506,8772.592407655853,0.0,-0.027019919814708023,0.7165448164356725
203643_at,1.099664131067209,0.3683602445560768,2391.453544752659,0.0,-0.10829141245679058,0.1445112369337374
1554272_at,1.0995600425798755,0.36843061042128544,611.496543407568,7.896265584812726e-127,0.07501729569253088,0.3128382499622454
1556800_a_at,1.0994350151577477,0.36851514349039366,942.3826126209915,4.059049152935826e-198,0.106208729964348,0.15243859643340255
1557593_at,1.099182339632582,0.36868602172920273,831.4887550681547,3.3571942136385045e-174,-0.028118454374077045,0.7055437304815381
204048_s_at,1.0991758614189004,0.3686904034930719,7239.663943025431,0.0,0.12812194501748284,0.08390647932478847
1560917_at,1.0991468472493078,0.3687100286640001,1101.3717360051028,1.9368450478748653e-232,0.00595679240286258,0.936212965236297
1554201_at,1.0991411110803027,0.36871390869005716,2470.8543443082235,0.0,0.04029428863732709,0.5881106261637642
205818_at,1.0990222913177272,0.36879428629779104,1452.0525263733623,3.1426911094483333e-308,0.025691791796951313,0.7299232471990917
1555112_a_at,1.0989464754185856,0.36884557944271995,1421.6465689311626,1.1812391759546872e-301,0.1309519772925411,0.07723427774227472
1560915_at,1.0988855757212768,0.36888678455889745,1467.374120039136,1.5272731875057e-311,0.10749681416474541,0.147497935772369
1553915_at,1.098737061861275,0.3689872830673168,1332.0086257875003,2.832954463817706e-282,0.07909199206975588,0.28720484095190824
1560941_a_at,1.0985264863534425,0.3691298102014914,3064.306763465984,0.0,0.07468828905887955,0.3149712411457423
1557741_at,1.098468822729081,0.3691688460946115,1539.3993624729285,0.0,0.13319052317815527,0.07226598494079793
1562630_at,1.0983705220187618,0.3692353980744146,1467.7191380686013,1.2861834062605e-311,0.109700785803147,0.1393271265618584
1563560_at,1.0982691991642222,0.36930400463798113,936.958219604498,6.009124642824956e-197,0.05133854166142696,0.4900738017314969
206833_s_at,1.0982567830216703,0.3693124123080619,2463.630715571885,0.0,0.012588454708546805,0.865691807930787
205932_s_at,1.0981477055293816,0.3693862804080532,2921.9559081606176,0.0,0.0753056825337575,0.3109763786248876
1561521_at,1.0980926979246262,0.3694235357734815,1189.4417731275082,1.832236790114569e-251,0.07680614670274054,0.3014063627281662
201473_at,1.098088337271297,0.36942648925110505,44827.623114392656,0.0,0.13802413289296608,0.06242148681565001
1557063_at,1.0978086917561738,0.36961592705674096,1401.1927783571548,3.1258459648131963e-297,0.025663173004963152,0.730212444668163
204846_at,1.0977859280531803,0.3696313505705779,2886.6625408855834,0.0,0.05085701428589119,0.4941586895062842
206848_at,1.0977745002782229,0.369639093607376,7019.001049074588,0.0,-0.03940831103901901,0.5963486283176493
1556492_a_at,1.0977495479767811,0.36965600074427846,1103.111654806598,8.15322090948477e-233,-0.09119527764054215,0.21953194777851645
1560149_at,1.0977429489345647,0.36966047219945347,4627.57654482861,0.0,-0.038014614737888815,0.6094118588808728
1554163_at,1.0976558445754283,0.3697194968124385,1240.6862277005143,1.5497275895608813e-262,0.15369205216314408,0.03778134777805917
1552661_at,1.0971832953623701,0.3700398221295755,989.6941744102402,2.5034446622750508e-208,-0.0275529739998448,0.7111991840400177
203533_s_at,1.0970169722536867,0.3701526117298113,3140.1864450399157,0.0,-0.06729130478685726,0.3654183596593965
202648_at,1.0968610101364569,0.370258396327022,6594.277567609033,0.0,-0.08949074842562899,0.22830680962783326
1557802_at,1.0968346908494437,0.3702762499576592,1129.3811523013146,1.7281779215498826e-238,0.00986290150112692,0.89457945508951
201685_s_at,1.096753559001685,0.3703312892369635,1123.0795882789528,3.9689776885385855e-237,-0.24522964993985202,0.0008201211296900362
1559170_at,1.0966855351697211,0.37037744039902015,3178.5233831044,0.0,-0.19099234676539287,0.009600984545468257
203902_at,1.0965989608939817,0.37043618284831675,760.4050797150743,7.00583689391936e-159,0.1350208810188438,0.06839930433559836
1563670_at,1.0965807316634342,0.37044855256474374,1097.3238654746876,1.449740363981831e-231,0.05977616986178446,0.4215036900349879
202709_at,1.0965019747309908,0.3705019974701671,1551.9018811834146,0.0,0.03427529469010187,0.6450670619950807
206869_at,1.0961097625466136,0.3707682326132857,860.2233231864724,2.140443903850738e-180,0.02583075209968054,0.7285195732187757
1569348_at,1.0958586562962165,0.3709387524525697,3715.302340534675,0.0,-0.06427317322355854,0.38736390452871394
1553485_at,1.0958525832528478,0.37094287715804247,1457.910889906696,1.69985923021805e-309,0.050795938657371476,0.49467809329315887
1555052_a_at,1.0952846944151036,0.3713287144456552,1256.5652415247275,5.737384868930626e-266,0.010009266647698406,0.89302427923406
1562755_at,1.0951921497529182,0.3713916172050715,3648.3356212456247,0.0,0.028712861196563157,0.6996163258165886
1563941_at,1.0951159152127388,0.3714434393567669,10600.302534543633,0.0,-0.007415609637580191,0.9206376860634284
1558574_at,1.0949493970905844,0.37155665080608946,1739.5322452880232,0.0,-0.06974184111088307,0.3481784590492567
1555882_at,1.0948552496146404,0.3716206696034173,1721.059594494644,0.0,0.1087634848366539,0.14275872850416407
1562643_at,1.0948430597230496,0.37162895908208526,1564.524569027582,0.0,0.02694432240146197,0.7173040543099722
204718_at,1.0946059409605402,0.37179023154069313,3680.486540918056,0.0,-0.0639450573397817,0.3897968100404628
204847_at,1.0945894989521443,0.3718014160566122,4823.528044043624,0.0,-0.03500610472285685,0.6380312819762006
1552758_at,1.094584914606124,0.37180453455380846,3026.444335415319,0.0,0.1359803162956566,0.06644085671184562
